Index,DeliveryDate,Version,inputFolder,inputFilename,imageXyPixelSize,imageZPixelSize,memChannel,nucChannel,structureChannel,structureProteinName,lightChannel,timePoint,outputSegmentationPath,outputNucSegWholeFilename,outputCellSegWholeFilename,outputCellSegIndex,SegmentationXyPixelSize,SegmentationZPixelSize,outputNucSegWholeSegScaleFilename,outputCellSegWholeSegScaleFilename,structureSegOutputFolder,structureSegOutputFilename,structureSegContourFilename,structureSegSegScaleOutputFilename,structureSegSegScaleContourFilename,StructureSegmentationMethod,outputSegmentationContourPath,outputNucSegContourFilename,outputCellSegContourFilename,outputNucSegContourSegScaleFilename,outputCellSegContourSegScaleFilename
1,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_001.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_001.czi_nucWholeIndex.tiff,20161216_I03_001.czi_cellWholeIndex.tiff,1;4;7;,0.065,0.29,20161216_I03_001.czi_nucWholeIndex.tiff,20161216_I03_001.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161216_I03\structure_segmentation,20161216_I03_001_structSegment.tiff,20161216_I03_001_structContour.tiff,20161216_I03_001_structSegment.tiff,20161216_I03_001_structContour.tiff,ALN3.0,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161216_I03\nuc_cell_contour,20161216_I03_001.czi_nucSegScaleContourXY.tiff,20161216_I03_001.czi_cellSegScaleContourXY.tiff,20161216_I03_001.czi_nucSegScaleContourXY.tiff,20161216_I03_001.czi_cellSegScaleContourXY.tiff
2,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_002.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_002.czi_nucWholeIndex.tiff,20161216_I03_002.czi_cellWholeIndex.tiff,2;5;,0.065,0.29,20161216_I03_002.czi_nucWholeIndex.tiff,20161216_I03_002.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161216_I03\structure_segmentation,20161216_I03_002_structSegment.tiff,20161216_I03_002_structContour.tiff,20161216_I03_002_structSegment.tiff,20161216_I03_002_structContour.tiff,ALN3.0,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161216_I03\nuc_cell_contour,20161216_I03_002.czi_nucSegScaleContourXY.tiff,20161216_I03_002.czi_cellSegScaleContourXY.tiff,20161216_I03_002.czi_nucSegScaleContourXY.tiff,20161216_I03_002.czi_cellSegScaleContourXY.tiff
3,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_003.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_003.czi_nucWholeIndex.tiff,20161216_I03_003.czi_cellWholeIndex.tiff,1;2;3;4;5;6;7;8;,0.065,0.29,20161216_I03_003.czi_nucWholeIndex.tiff,20161216_I03_003.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161216_I03\structure_segmentation,20161216_I03_003_structSegment.tiff,20161216_I03_003_structContour.tiff,20161216_I03_003_structSegment.tiff,20161216_I03_003_structContour.tiff,ALN3.0,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161216_I03\nuc_cell_contour,20161216_I03_003.czi_nucSegScaleContourXY.tiff,20161216_I03_003.czi_cellSegScaleContourXY.tiff,20161216_I03_003.czi_nucSegScaleContourXY.tiff,20161216_I03_003.czi_cellSegScaleContourXY.tiff
4,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_004.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_004.czi_nucWholeIndex.tiff,20161216_I03_004.czi_cellWholeIndex.tiff,1;2;3;5;6;,0.065,0.29,20161216_I03_004.czi_nucWholeIndex.tiff,20161216_I03_004.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161216_I03\structure_segmentation,20161216_I03_004_structSegment.tiff,20161216_I03_004_structContour.tiff,20161216_I03_004_structSegment.tiff,20161216_I03_004_structContour.tiff,ALN3.0,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161216_I03\nuc_cell_contour,20161216_I03_004.czi_nucSegScaleContourXY.tiff,20161216_I03_004.czi_cellSegScaleContourXY.tiff,20161216_I03_004.czi_nucSegScaleContourXY.tiff,20161216_I03_004.czi_cellSegScaleContourXY.tiff
5,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_005.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_005.czi_nucWholeIndex.tiff,20161216_I03_005.czi_cellWholeIndex.tiff,1;3;4;,0.065,0.29,20161216_I03_005.czi_nucWholeIndex.tiff,20161216_I03_005.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161216_I03\structure_segmentation,20161216_I03_005_structSegment.tiff,20161216_I03_005_structContour.tiff,20161216_I03_005_structSegment.tiff,20161216_I03_005_structContour.tiff,ALN3.0,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161216_I03\nuc_cell_contour,20161216_I03_005.czi_nucSegScaleContourXY.tiff,20161216_I03_005.czi_cellSegScaleContourXY.tiff,20161216_I03_005.czi_nucSegScaleContourXY.tiff,20161216_I03_005.czi_cellSegScaleContourXY.tiff
6,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_006.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_006.czi_nucWholeIndex.tiff,20161216_I03_006.czi_cellWholeIndex.tiff,3;4;5;,0.065,0.29,20161216_I03_006.czi_nucWholeIndex.tiff,20161216_I03_006.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161216_I03\structure_segmentation,20161216_I03_006_structSegment.tiff,20161216_I03_006_structContour.tiff,20161216_I03_006_structSegment.tiff,20161216_I03_006_structContour.tiff,ALN3.0,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161216_I03\nuc_cell_contour,20161216_I03_006.czi_nucSegScaleContourXY.tiff,20161216_I03_006.czi_cellSegScaleContourXY.tiff,20161216_I03_006.czi_nucSegScaleContourXY.tiff,20161216_I03_006.czi_cellSegScaleContourXY.tiff
7,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_007.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_007.czi_nucWholeIndex.tiff,20161216_I03_007.czi_cellWholeIndex.tiff,1;2;4;5;6;,0.065,0.29,20161216_I03_007.czi_nucWholeIndex.tiff,20161216_I03_007.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161216_I03\structure_segmentation,20161216_I03_007_structSegment.tiff,20161216_I03_007_structContour.tiff,20161216_I03_007_structSegment.tiff,20161216_I03_007_structContour.tiff,ALN3.0,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161216_I03\nuc_cell_contour,20161216_I03_007.czi_nucSegScaleContourXY.tiff,20161216_I03_007.czi_cellSegScaleContourXY.tiff,20161216_I03_007.czi_nucSegScaleContourXY.tiff,20161216_I03_007.czi_cellSegScaleContourXY.tiff
8,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_008.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_008.czi_nucWholeIndex.tiff,20161216_I03_008.czi_cellWholeIndex.tiff,1;2;3;4;5;6;,0.065,0.29,20161216_I03_008.czi_nucWholeIndex.tiff,20161216_I03_008.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161216_I03\structure_segmentation,20161216_I03_008_structSegment.tiff,20161216_I03_008_structContour.tiff,20161216_I03_008_structSegment.tiff,20161216_I03_008_structContour.tiff,ALN3.0,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161216_I03\nuc_cell_contour,20161216_I03_008.czi_nucSegScaleContourXY.tiff,20161216_I03_008.czi_cellSegScaleContourXY.tiff,20161216_I03_008.czi_nucSegScaleContourXY.tiff,20161216_I03_008.czi_cellSegScaleContourXY.tiff
9,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_009.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_009.czi_nucWholeIndex.tiff,20161216_I03_009.czi_cellWholeIndex.tiff,1;2;4;5;6;7;,0.065,0.29,20161216_I03_009.czi_nucWholeIndex.tiff,20161216_I03_009.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161216_I03\structure_segmentation,20161216_I03_009_structSegment.tiff,20161216_I03_009_structContour.tiff,20161216_I03_009_structSegment.tiff,20161216_I03_009_structContour.tiff,ALN3.0,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161216_I03\nuc_cell_contour,20161216_I03_009.czi_nucSegScaleContourXY.tiff,20161216_I03_009.czi_cellSegScaleContourXY.tiff,20161216_I03_009.czi_nucSegScaleContourXY.tiff,20161216_I03_009.czi_cellSegScaleContourXY.tiff
10,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_010.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_010.czi_nucWholeIndex.tiff,20161216_I03_010.czi_cellWholeIndex.tiff,1;2;5;6;,0.065,0.29,20161216_I03_010.czi_nucWholeIndex.tiff,20161216_I03_010.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161216_I03\structure_segmentation,20161216_I03_010_structSegment.tiff,20161216_I03_010_structContour.tiff,20161216_I03_010_structSegment.tiff,20161216_I03_010_structContour.tiff,ALN3.0,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161216_I03\nuc_cell_contour,20161216_I03_010.czi_nucSegScaleContourXY.tiff,20161216_I03_010.czi_cellSegScaleContourXY.tiff,20161216_I03_010.czi_nucSegScaleContourXY.tiff,20161216_I03_010.czi_cellSegScaleContourXY.tiff
11,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_011.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_011.czi_nucWholeIndex.tiff,20161216_I03_011.czi_cellWholeIndex.tiff,1;2;3;7;,0.065,0.29,20161216_I03_011.czi_nucWholeIndex.tiff,20161216_I03_011.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161216_I03\structure_segmentation,20161216_I03_011_structSegment.tiff,20161216_I03_011_structContour.tiff,20161216_I03_011_structSegment.tiff,20161216_I03_011_structContour.tiff,ALN3.0,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161216_I03\nuc_cell_contour,20161216_I03_011.czi_nucSegScaleContourXY.tiff,20161216_I03_011.czi_cellSegScaleContourXY.tiff,20161216_I03_011.czi_nucSegScaleContourXY.tiff,20161216_I03_011.czi_cellSegScaleContourXY.tiff
12,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_012.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_012.czi_nucWholeIndex.tiff,20161216_I03_012.czi_cellWholeIndex.tiff,1;2;3;4;5;,0.065,0.29,20161216_I03_012.czi_nucWholeIndex.tiff,20161216_I03_012.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161216_I03\structure_segmentation,20161216_I03_012_structSegment.tiff,20161216_I03_012_structContour.tiff,20161216_I03_012_structSegment.tiff,20161216_I03_012_structContour.tiff,ALN3.0,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161216_I03\nuc_cell_contour,20161216_I03_012.czi_nucSegScaleContourXY.tiff,20161216_I03_012.czi_cellSegScaleContourXY.tiff,20161216_I03_012.czi_nucSegScaleContourXY.tiff,20161216_I03_012.czi_cellSegScaleContourXY.tiff
13,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_013.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_013.czi_nucWholeIndex.tiff,20161216_I03_013.czi_cellWholeIndex.tiff,1;2;3;4;,0.065,0.29,20161216_I03_013.czi_nucWholeIndex.tiff,20161216_I03_013.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161216_I03\structure_segmentation,20161216_I03_013_structSegment.tiff,20161216_I03_013_structContour.tiff,20161216_I03_013_structSegment.tiff,20161216_I03_013_structContour.tiff,ALN3.0,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161216_I03\nuc_cell_contour,20161216_I03_013.czi_nucSegScaleContourXY.tiff,20161216_I03_013.czi_cellSegScaleContourXY.tiff,20161216_I03_013.czi_nucSegScaleContourXY.tiff,20161216_I03_013.czi_cellSegScaleContourXY.tiff
14,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_015.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_015.czi_nucWholeIndex.tiff,20161216_I03_015.czi_cellWholeIndex.tiff,1;2;4;5;,0.065,0.29,20161216_I03_015.czi_nucWholeIndex.tiff,20161216_I03_015.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161216_I03\structure_segmentation,20161216_I03_015_structSegment.tiff,20161216_I03_015_structContour.tiff,20161216_I03_015_structSegment.tiff,20161216_I03_015_structContour.tiff,ALN3.0,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161216_I03\nuc_cell_contour,20161216_I03_015.czi_nucSegScaleContourXY.tiff,20161216_I03_015.czi_cellSegScaleContourXY.tiff,20161216_I03_015.czi_nucSegScaleContourXY.tiff,20161216_I03_015.czi_cellSegScaleContourXY.tiff
15,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_016.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_016.czi_nucWholeIndex.tiff,20161216_I03_016.czi_cellWholeIndex.tiff,1;2;3;4;5;6;7;,0.065,0.29,20161216_I03_016.czi_nucWholeIndex.tiff,20161216_I03_016.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161216_I03\structure_segmentation,20161216_I03_016_structSegment.tiff,20161216_I03_016_structContour.tiff,20161216_I03_016_structSegment.tiff,20161216_I03_016_structContour.tiff,ALN3.0,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20161216_I03\nuc_cell_contour,20161216_I03_016.czi_nucSegScaleContourXY.tiff,20161216_I03_016.czi_cellSegScaleContourXY.tiff,20161216_I03_016.czi_nucSegScaleContourXY.tiff,20161216_I03_016.czi_cellSegScaleContourXY.tiff
